PassengerId,Survived,Age,SibSp,Parch,Fare,2,3,male,Q,S,Miss,Mr,Mrs
431,1,28.0,0,0,26.55,False,False,True,False,True,False,True,False
432,1,28.0,1,0,16.1,False,True,False,False,True,False,False,True
433,1,42.0,1,0,26.0,True,False,False,False,True,False,False,True
434,0,17.0,0,0,7.125,False,True,True,False,True,False,True,False
435,0,50.0,1,0,55.9,False,False,True,False,True,False,True,False
436,1,14.0,1,2,120.0,False,False,False,False,True,True,False,False
437,0,21.0,2,2,34.375,False,True,False,False,True,True,False,False
438,1,24.0,2,3,18.75,True,False,False,False,True,False,False,True
439,0,64.0,1,4,263.0,False,False,True,False,True,False,True,False
440,0,31.0,0,0,10.5,True,False,True,False,True,False,True,False
441,1,45.0,1,1,26.25,True,False,False,False,True,False,False,True
442,0,20.0,0,0,9.5,False,True,True,False,True,False,True,False
443,0,25.0,1,0,7.775,False,True,True,False,True,False,True,False
444,1,28.0,0,0,13.0,True,False,False,False,True,True,False,False
445,1,28.0,0,0,8.1125,False,True,True,False,True,False,True,False
446,1,4.0,0,2,81.8583,False,False,True,False,True,False,False,False
447,1,13.0,0,1,19.5,True,False,False,False,True,True,False,False
448,1,34.0,0,0,26.55,False,False,True,False,True,False,True,False
449,1,5.0,2,1,19.2583,False,True,False,False,False,True,False,False
450,1,52.0,0,0,30.5,False,False,True,False,True,False,True,False
451,0,36.0,1,2,27.75,True,False,True,False,True,False,True,False
452,0,28.0,1,0,19.9667,False,True,True,False,True,False,True,False
453,0,30.0,0,0,27.75,False,False,True,False,False,False,True,False
454,1,49.0,1,0,89.1042,False,False,True,False,False,False,True,False
455,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
456,1,29.0,0,0,7.8958,False,True,True,False,False,False,True,False
457,0,65.0,0,0,26.55,False,False,True,False,True,False,True,False
458,1,28.0,1,0,51.8625,False,False,False,False,True,False,False,True
459,1,50.0,0,0,10.5,True,False,False,False,True,True,False,False
460,0,28.0,0,0,7.75,False,True,True,True,False,False,True,False
461,1,48.0,0,0,26.55,False,False,True,False,True,False,True,False
462,0,34.0,0,0,8.05,False,True,True,False,True,False,True,False
463,0,47.0,0,0,38.5,False,False,True,False,True,False,True,False
464,0,48.0,0,0,13.0,True,False,True,False,True,False,True,False
465,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
466,0,38.0,0,0,7.05,False,True,True,False,True,False,True,False
467,0,28.0,0,0,0.0,True,False,True,False,True,False,True,False
468,0,56.0,0,0,26.55,False,False,True,False,True,False,True,False
469,0,28.0,0,0,7.725,False,True,True,True,False,False,True,False
470,1,0.75,2,1,19.2583,False,True,False,False,False,True,False,False
471,0,28.0,0,0,7.25,False,True,True,False,True,False,True,False
472,0,38.0,0,0,8.6625,False,True,True,False,True,False,True,False
473,1,33.0,1,2,27.75,True,False,False,False,True,False,False,True
474,1,23.0,0,0,13.7917,True,False,False,False,False,False,False,True
475,0,22.0,0,0,9.8375,False,True,False,False,True,True,False,False
476,0,28.0,0,0,52.0,False,False,True,False,True,False,True,False
477,0,34.0,1,0,21.0,True,False,True,False,True,False,True,False
478,0,29.0,1,0,7.0458,False,True,True,False,True,False,True,False
479,0,22.0,0,0,7.5208,False,True,True,False,True,False,True,False
480,1,2.0,0,1,12.2875,False,True,False,False,True,True,False,False
481,0,9.0,5,2,46.9,False,True,True,False,True,False,False,False
482,0,28.0,0,0,0.0,True,False,True,False,True,False,True,False
483,0,50.0,0,0,8.05,False,True,True,False,True,False,True,False
484,1,63.0,0,0,9.5875,False,True,False,False,True,False,False,True
485,1,25.0,1,0,91.0792,False,False,True,False,False,False,True,False
486,0,28.0,3,1,25.4667,False,True,False,False,True,True,False,False
487,1,35.0,1,0,90.0,False,False,False,False,True,False,False,True
488,0,58.0,0,0,29.7,False,False,True,False,False,False,True,False
489,0,30.0,0,0,8.05,False,True,True,False,True,False,True,False
490,1,9.0,1,1,15.9,False,True,True,False,True,False,False,False
491,0,28.0,1,0,19.9667,False,True,True,False,True,False,True,False
492,0,21.0,0,0,7.25,False,True,True,False,True,False,True,False
493,0,55.0,0,0,30.5,False,False,True,False,True,False,True,False
494,0,71.0,0,0,49.5042,False,False,True,False,False,False,True,False
495,0,21.0,0,0,8.05,False,True,True,False,True,False,True,False
496,0,28.0,0,0,14.4583,False,True,True,False,False,False,True,False
497,1,54.0,1,0,78.2667,False,False,False,False,False,True,False,False
498,0,28.0,0,0,15.1,False,True,True,False,True,False,True,False
499,0,25.0,1,2,151.55,False,False,False,False,True,False,False,True
500,0,24.0,0,0,7.7958,False,True,True,False,True,False,True,False
501,0,17.0,0,0,8.6625,False,True,True,False,True,False,True,False
502,0,21.0,0,0,7.75,False,True,False,True,False,True,False,False
503,0,28.0,0,0,7.6292,False,True,False,True,False,True,False,False
504,0,37.0,0,0,9.5875,False,True,False,False,True,True,False,False
505,1,16.0,0,0,86.5,False,False,False,False,True,True,False,False
506,0,18.0,1,0,108.9,False,False,True,False,False,False,True,False
507,1,33.0,0,2,26.0,True,False,False,False,True,False,False,True
508,1,28.0,0,0,26.55,False,False,True,False,True,False,True,False
509,0,28.0,0,0,22.525,False,True,True,False,True,False,True,False
510,1,26.0,0,0,56.4958,False,True,True,False,True,False,True,False
511,1,29.0,0,0,7.75,False,True,True,True,False,False,True,False
512,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
513,1,36.0,0,0,26.2875,False,False,True,False,True,False,True,False
514,1,54.0,1,0,59.4,False,False,False,False,False,False,False,True
515,0,24.0,0,0,7.4958,False,True,True,False,True,False,True,False
516,0,47.0,0,0,34.0208,False,False,True,False,True,False,True,False
517,1,34.0,0,0,10.5,True,False,False,False,True,False,False,True
518,0,28.0,0,0,24.15,False,True,True,True,False,False,True,False
519,1,36.0,1,0,26.0,True,False,False,False,True,False,False,True
520,0,32.0,0,0,7.8958,False,True,True,False,True,False,True,False
521,1,30.0,0,0,93.5,False,False,False,False,True,True,False,False
522,0,22.0,0,0,7.8958,False,True,True,False,True,False,True,False
523,0,28.0,0,0,7.225,False,True,True,False,False,False,True,False
524,1,44.0,0,1,57.9792,False,False,False,False,False,False,False,True
525,0,28.0,0,0,7.2292,False,True,True,False,False,False,True,False
526,0,40.5,0,0,7.75,False,True,True,True,False,False,True,False
527,1,50.0,0,0,10.5,True,False,False,False,True,True,False,False
528,0,28.0,0,0,221.7792,False,False,True,False,True,False,True,False
529,0,39.0,0,0,7.925,False,True,True,False,True,False,True,False
530,0,23.0,2,1,11.5,True,False,True,False,True,False,True,False
531,1,2.0,1,1,26.0,True,False,False,False,True,True,False,False
532,0,28.0,0,0,7.2292,False,True,True,False,False,False,True,False
533,0,17.0,1,1,7.2292,False,True,True,False,False,False,True,False
534,1,28.0,0,2,22.3583,False,True,False,False,False,False,False,True
535,0,30.0,0,0,8.6625,False,True,False,False,True,True,False,False
536,1,7.0,0,2,26.25,True,False,False,False,True,True,False,False
537,0,45.0,0,0,26.55,False,False,True,False,True,False,True,False
538,1,30.0,0,0,106.425,False,False,False,False,False,True,False,False
539,0,28.0,0,0,14.5,False,True,True,False,True,False,True,False
540,1,22.0,0,2,49.5,False,False,False,False,False,True,False,False
541,1,36.0,0,2,71.0,False,False,False,False,True,True,False,False
542,0,9.0,4,2,31.275,False,True,False,False,True,True,False,False
543,0,11.0,4,2,31.275,False,True,False,False,True,True,False,False
544,1,32.0,1,0,26.0,True,False,True,False,True,False,True,False
545,0,50.0,1,0,106.425,False,False,True,False,False,False,True,False
546,0,64.0,0,0,26.0,False,False,True,False,True,False,True,False
547,1,19.0,1,0,26.0,True,False,False,False,True,False,False,True
548,1,28.0,0,0,13.8625,True,False,True,False,False,False,True,False
549,0,33.0,1,1,20.525,False,True,True,False,True,False,True,False
550,1,8.0,1,1,36.75,True,False,True,False,True,False,False,False
551,1,17.0,0,2,110.8833,False,False,True,False,False,False,True,False
552,0,27.0,0,0,26.0,True,False,True,False,True,False,True,False
553,0,28.0,0,0,7.8292,False,True,True,True,False,False,True,False
554,1,22.0,0,0,7.225,False,True,True,False,False,False,True,False
555,1,22.0,0,0,7.775,False,True,False,False,True,True,False,False
556,0,62.0,0,0,26.55,False,False,True,False,True,False,True,False
557,1,48.0,1,0,39.6,False,False,False,False,False,False,False,True
558,0,28.0,0,0,227.525,False,False,True,False,False,False,True,False
559,1,39.0,1,1,79.65,False,False,False,False,True,False,False,True
560,1,36.0,1,0,17.4,False,True,False,False,True,False,False,True
561,0,28.0,0,0,7.75,False,True,True,True,False,False,True,False
562,0,40.0,0,0,7.8958,False,True,True,False,True,False,True,False
563,0,28.0,0,0,13.5,True,False,True,False,True,False,True,False
564,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
565,0,28.0,0,0,8.05,False,True,False,False,True,True,False,False
566,0,24.0,2,0,24.15,False,True,True,False,True,False,True,False
567,0,19.0,0,0,7.8958,False,True,True,False,True,False,True,False
568,0,29.0,0,4,21.075,False,True,False,False,True,False,False,True
569,0,28.0,0,0,7.2292,False,True,True,False,False,False,True,False
570,1,32.0,0,0,7.8542,False,True,True,False,True,False,True,False
571,1,62.0,0,0,10.5,True,False,True,False,True,False,True,False
572,1,53.0,2,0,51.4792,False,False,False,False,True,False,False,True
573,1,36.0,0,0,26.3875,False,False,True,False,True,False,True,False
574,1,28.0,0,0,7.75,False,True,False,True,False,True,False,False
575,0,16.0,0,0,8.05,False,True,True,False,True,False,True,False
576,0,19.0,0,0,14.5,False,True,True,False,True,False,True,False
577,1,34.0,0,0,13.0,True,False,False,False,True,True,False,False
578,1,39.0,1,0,55.9,False,False,False,False,True,False,False,True
579,0,28.0,1,0,14.4583,False,True,False,False,False,False,False,True
580,1,32.0,0,0,7.925,False,True,True,False,True,False,True,False
581,1,25.0,1,1,30.0,True,False,False,False,True,True,False,False
582,1,39.0,1,1,110.8833,False,False,False,False,False,False,False,True
583,0,54.0,0,0,26.0,True,False,True,False,True,False,True,False
584,0,36.0,0,0,40.125,False,False,True,False,False,False,True,False
585,0,28.0,0,0,8.7125,False,True,True,False,False,False,True,False
586,1,18.0,0,2,79.65,False,False,False,False,True,True,False,False
587,0,47.0,0,0,15.0,True,False,True,False,True,False,True,False
588,1,60.0,1,1,79.2,False,False,True,False,False,False,True,False
589,0,22.0,0,0,8.05,False,True,True,False,True,False,True,False
590,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
591,0,35.0,0,0,7.125,False,True,True,False,True,False,True,False
592,1,52.0,1,0,78.2667,False,False,False,False,False,False,False,True
593,0,47.0,0,0,7.25,False,True,True,False,True,False,True,False
594,0,28.0,0,2,7.75,False,True,False,True,False,True,False,False
595,0,37.0,1,0,26.0,True,False,True,False,True,False,True,False
596,0,36.0,1,1,24.15,False,True,True,False,True,False,True,False
597,1,28.0,0,0,33.0,True,False,False,False,True,True,False,False
598,0,49.0,0,0,0.0,False,True,True,False,True,False,True,False
599,0,28.0,0,0,7.225,False,True,True,False,False,False,True,False
600,1,49.0,1,0,56.9292,False,False,True,False,False,False,True,False
601,1,24.0,2,1,27.0,True,False,False,False,True,False,False,True
602,0,28.0,0,0,7.8958,False,True,True,False,True,False,True,False
603,0,28.0,0,0,42.4,False,False,True,False,True,False,True,False
604,0,44.0,0,0,8.05,False,True,True,False,True,False,True,False
605,1,35.0,0,0,26.55,False,False,True,False,False,False,True,False
606,0,36.0,1,0,15.55,False,True,True,False,True,False,True,False
607,0,30.0,0,0,7.8958,False,True,True,False,True,False,True,False
608,1,27.0,0,0,30.5,False,False,True,False,True,False,True,False
609,1,22.0,1,2,41.5792,True,False,False,False,False,False,False,True
610,1,40.0,0,0,153.4625,False,False,False,False,True,True,False,False
611,0,39.0,1,5,31.275,False,True,False,False,True,False,False,True
612,0,28.0,0,0,7.05,False,True,True,False,True,False,True,False
613,1,28.0,1,0,15.5,False,True,False,True,False,True,False,False
614,0,28.0,0,0,7.75,False,True,True,True,False,False,True,False
615,0,35.0,0,0,8.05,False,True,True,False,True,False,True,False
616,1,24.0,1,2,65.0,True,False,False,False,True,True,False,False
617,0,34.0,1,1,14.4,False,True,True,False,True,False,True,False
618,0,26.0,1,0,16.1,False,True,False,False,True,False,False,True
619,1,4.0,2,1,39.0,True,False,False,False,True,True,False,False
620,0,26.0,0,0,10.5,True,False,True,False,True,False,True,False
621,0,27.0,1,0,14.4542,False,True,True,False,False,False,True,False
622,1,42.0,1,0,52.5542,False,False,True,False,True,False,True,False
623,1,20.0,1,1,15.7417,False,True,True,False,False,False,True,False
624,0,21.0,0,0,7.8542,False,True,True,False,True,False,True,False
625,0,21.0,0,0,16.1,False,True,True,False,True,False,True,False
626,0,61.0,0,0,32.3208,False,False,True,False,True,False,True,False
627,0,57.0,0,0,12.35,True,False,True,True,False,False,True,False
628,1,21.0,0,0,77.9583,False,False,False,False,True,True,False,False
629,0,26.0,0,0,7.8958,False,True,True,False,True,False,True,False
630,0,28.0,0,0,7.7333,False,True,True,True,False,False,True,False
631,1,80.0,0,0,30.0,False,False,True,False,True,False,True,False
632,0,51.0,0,0,7.0542,False,True,True,False,True,False,True,False
633,1,32.0,0,0,30.5,False,False,True,False,False,False,True,False
634,0,28.0,0,0,0.0,False,False,True,False,True,False,True,False
635,0,9.0,3,2,27.9,False,True,False,False,True,True,False,False
636,1,28.0,0,0,13.0,True,False,False,False,True,True,False,False
637,0,32.0,0,0,7.925,False,True,True,False,True,False,True,False
638,0,31.0,1,1,26.25,True,False,True,False,True,False,True,False
639,0,41.0,0,5,39.6875,False,True,False,False,True,False,False,True
640,0,28.0,1,0,16.1,False,True,True,False,True,False,True,False
641,0,20.0,0,0,7.8542,False,True,True,False,True,False,True,False
642,1,24.0,0,0,69.3,False,False,False,False,False,True,False,False
643,0,2.0,3,2,27.9,False,True,False,False,True,True,False,False
644,1,28.0,0,0,56.4958,False,True,True,False,True,False,True,False
645,1,0.75,2,1,19.2583,False,True,False,False,False,True,False,False
646,1,48.0,1,0,76.7292,False,False,True,False,False,False,True,False
647,0,19.0,0,0,7.8958,False,True,True,False,True,False,True,False
648,1,56.0,0,0,35.5,False,False,True,False,False,False,True,False
649,0,28.0,0,0,7.55,False,True,True,False,True,False,True,False
650,1,23.0,0,0,7.55,False,True,False,False,True,True,False,False
651,0,28.0,0,0,7.8958,False,True,True,False,True,False,True,False
652,1,18.0,0,1,23.0,True,False,False,False,True,True,False,False
653,0,21.0,0,0,8.4333,False,True,True,False,True,False,True,False
654,1,28.0,0,0,7.8292,False,True,False,True,False,True,False,False
655,0,18.0,0,0,6.75,False,True,False,True,False,True,False,False
656,0,24.0,2,0,73.5,True,False,True,False,True,False,True,False
657,0,28.0,0,0,7.8958,False,True,True,False,True,False,True,False
658,0,32.0,1,1,15.5,False,True,False,True,False,False,False,True
659,0,23.0,0,0,13.0,True,False,True,False,True,False,True,False
660,0,58.0,0,2,113.275,False,False,True,False,False,False,True,False
661,1,50.0,2,0,133.65,False,False,True,False,True,False,True,False
662,0,40.0,0,0,7.225,False,True,True,False,False,False,True,False
663,0,47.0,0,0,25.5875,False,False,True,False,True,False,True,False
664,0,36.0,0,0,7.4958,False,True,True,False,True,False,True,False
665,1,20.0,1,0,7.925,False,True,True,False,True,False,True,False
666,0,32.0,2,0,73.5,True,False,True,False,True,False,True,False
667,0,25.0,0,0,13.0,True,False,True,False,True,False,True,False
668,0,28.0,0,0,7.775,False,True,True,False,True,False,True,False
669,0,43.0,0,0,8.05,False,True,True,False,True,False,True,False
670,1,28.0,1,0,52.0,False,False,False,False,True,False,False,True
671,1,40.0,1,1,39.0,True,False,False,False,True,False,False,True
672,0,31.0,1,0,52.0,False,False,True,False,True,False,True,False
673,0,70.0,0,0,10.5,True,False,True,False,True,False,True,False
674,1,31.0,0,0,13.0,True,False,True,False,True,False,True,False
675,0,28.0,0,0,0.0,True,False,True,False,True,False,True,False
676,0,18.0,0,0,7.775,False,True,True,False,True,False,True,False
677,0,24.5,0,0,8.05,False,True,True,False,True,False,True,False
678,1,18.0,0,0,9.8417,False,True,False,False,True,True,False,False
679,0,43.0,1,6,46.9,False,True,False,False,True,False,False,True
680,1,36.0,0,1,512.3292,False,False,True,False,False,False,True,False
681,0,28.0,0,0,8.1375,False,True,False,True,False,True,False,False
682,1,27.0,0,0,76.7292,False,False,True,False,False,False,True,False
683,0,20.0,0,0,9.225,False,True,True,False,True,False,True,False
684,0,14.0,5,2,46.9,False,True,True,False,True,False,True,False
685,0,60.0,1,1,39.0,True,False,True,False,True,False,True,False
686,0,25.0,1,2,41.5792,True,False,True,False,False,False,True,False
687,0,14.0,4,1,39.6875,False,True,True,False,True,False,True,False
688,0,19.0,0,0,10.1708,False,True,True,False,True,False,True,False
689,0,18.0,0,0,7.7958,False,True,True,False,True,False,True,False
690,1,15.0,0,1,211.3375,False,False,False,False,True,True,False,False
691,1,31.0,1,0,57.0,False,False,True,False,True,False,True,False
692,1,4.0,0,1,13.4167,False,True,False,False,False,True,False,False
693,1,28.0,0,0,56.4958,False,True,True,False,True,False,True,False
694,0,25.0,0,0,7.225,False,True,True,False,False,False,True,False
695,0,60.0,0,0,26.55,False,False,True,False,True,False,True,False
696,0,52.0,0,0,13.5,True,False,True,False,True,False,True,False
697,0,44.0,0,0,8.05,False,True,True,False,True,False,True,False
698,1,28.0,0,0,7.7333,False,True,False,True,False,True,False,False
699,0,49.0,1,1,110.8833,False,False,True,False,False,False,True,False
700,0,42.0,0,0,7.65,False,True,True,False,True,False,True,False
701,1,18.0,1,0,227.525,False,False,False,False,False,False,False,True
702,1,35.0,0,0,26.2875,False,False,True,False,True,False,True,False
703,0,18.0,0,1,14.4542,False,True,False,False,False,True,False,False
704,0,25.0,0,0,7.7417,False,True,True,True,False,False,True,False
705,0,26.0,1,0,7.8542,False,True,True,False,True,False,True,False
706,0,39.0,0,0,26.0,True,False,True,False,True,False,True,False
707,1,45.0,0,0,13.5,True,False,False,False,True,False,False,True
708,1,42.0,0,0,26.2875,False,False,True,False,True,False,True,False
709,1,22.0,0,0,151.55,False,False,False,False,True,True,False,False
710,1,28.0,1,1,15.2458,False,True,True,False,False,False,False,False
711,1,24.0,0,0,49.5042,False,False,False,False,False,True,False,False
712,0,28.0,0,0,26.55,False,False,True,False,True,False,True,False
713,1,48.0,1,0,52.0,False,False,True,False,True,False,True,False
714,0,29.0,0,0,9.4833,False,True,True,False,True,False,True,False
715,0,52.0,0,0,13.0,True,False,True,False,True,False,True,False
716,0,19.0,0,0,7.65,False,True,True,False,True,False,True,False
717,1,38.0,0,0,227.525,False,False,False,False,False,True,False,False
718,1,27.0,0,0,10.5,True,False,False,False,True,True,False,False
719,0,28.0,0,0,15.5,False,True,True,True,False,False,True,False
720,0,33.0,0,0,7.775,False,True,True,False,True,False,True,False
721,1,6.0,0,1,33.0,True,False,False,False,True,True,False,False
722,0,17.0,1,0,7.0542,False,True,True,False,True,False,True,False
723,0,34.0,0,0,13.0,True,False,True,False,True,False,True,False
724,0,50.0,0,0,13.0,True,False,True,False,True,False,True,False
725,1,27.0,1,0,53.1,False,False,True,False,True,False,True,False
726,0,20.0,0,0,8.6625,False,True,True,False,True,False,True,False
727,1,30.0,3,0,21.0,True,False,False,False,True,False,False,True
728,1,28.0,0,0,7.7375,False,True,False,True,False,True,False,False
729,0,25.0,1,0,26.0,True,False,True,False,True,False,True,False
730,0,25.0,1,0,7.925,False,True,False,False,True,True,False,False
731,1,29.0,0,0,211.3375,False,False,False,False,True,True,False,False
732,0,11.0,0,0,18.7875,False,True,True,False,False,False,True,False
733,0,28.0,0,0,0.0,True,False,True,False,True,False,True,False
734,0,23.0,0,0,13.0,True,False,True,False,True,False,True,False
735,0,23.0,0,0,13.0,True,False,True,False,True,False,True,False
736,0,28.5,0,0,16.1,False,True,True,False,True,False,True,False
737,0,48.0,1,3,34.375,False,True,False,False,True,False,False,True
738,1,35.0,0,0,512.3292,False,False,True,False,False,False,True,False
739,0,28.0,0,0,7.8958,False,True,True,False,True,False,True,False
740,0,28.0,0,0,7.8958,False,True,True,False,True,False,True,False
741,1,28.0,0,0,30.0,False,False,True,False,True,False,True,False
742,0,36.0,1,0,78.85,False,False,True,False,True,False,True,False
743,1,21.0,2,2,262.375,False,False,False,False,False,True,False,False
744,0,24.0,1,0,16.1,False,True,True,False,True,False,True,False
745,1,31.0,0,0,7.925,False,True,True,False,True,False,True,False
746,0,70.0,1,1,71.0,False,False,True,False,True,False,True,False
747,0,16.0,1,1,20.25,False,True,True,False,True,False,True,False
748,1,30.0,0,0,13.0,True,False,False,False,True,True,False,False
749,0,19.0,1,0,53.1,False,False,True,False,True,False,True,False
750,0,31.0,0,0,7.75,False,True,True,True,False,False,True,False
751,1,4.0,1,1,23.0,True,False,False,False,True,True,False,False
752,1,6.0,0,1,12.475,False,True,True,False,True,False,False,False
753,0,33.0,0,0,9.5,False,True,True,False,True,False,True,False
754,0,23.0,0,0,7.8958,False,True,True,False,True,False,True,False
755,1,48.0,1,2,65.0,True,False,False,False,True,False,False,True
756,1,0.67,1,1,14.5,True,False,True,False,True,False,False,False
757,0,28.0,0,0,7.7958,False,True,True,False,True,False,True,False
758,0,18.0,0,0,11.5,True,False,True,False,True,False,True,False
759,0,34.0,0,0,8.05,False,True,True,False,True,False,True,False
760,1,33.0,0,0,86.5,False,False,False,False,True,False,False,True
761,0,28.0,0,0,14.5,False,True,True,False,True,False,True,False
762,0,41.0,0,0,7.125,False,True,True,False,True,False,True,False
763,1,20.0,0,0,7.2292,False,True,True,False,False,False,True,False
764,1,36.0,1,2,120.0,False,False,False,False,True,False,False,True
765,0,16.0,0,0,7.775,False,True,True,False,True,False,True,False
766,1,51.0,1,0,77.9583,False,False,False,False,True,False,False,True
767,0,28.0,0,0,39.6,False,False,True,False,False,False,True,False
768,0,30.5,0,0,7.75,False,True,False,True,False,True,False,False
769,0,28.0,1,0,24.15,False,True,True,True,False,False,True,False
770,0,32.0,0,0,8.3625,False,True,True,False,True,False,True,False
771,0,24.0,0,0,9.5,False,True,True,False,True,False,True,False
772,0,48.0,0,0,7.8542,False,True,True,False,True,False,True,False
773,0,57.0,0,0,10.5,True,False,False,False,True,False,False,True
774,0,28.0,0,0,7.225,False,True,True,False,False,False,True,False
775,1,54.0,1,3,23.0,True,False,False,False,True,False,False,True
776,0,18.0,0,0,7.75,False,True,True,False,True,False,True,False
777,0,28.0,0,0,7.75,False,True,True,True,False,False,True,False
778,1,5.0,0,0,12.475,False,True,False,False,True,True,False,False
779,0,28.0,0,0,7.7375,False,True,True,True,False,False,True,False
780,1,43.0,0,1,211.3375,False,False,False,False,True,False,False,True
781,1,13.0,0,0,7.2292,False,True,False,False,False,True,False,False
782,1,17.0,1,0,57.0,False,False,False,False,True,False,False,True
783,0,29.0,0,0,30.0,False,False,True,False,True,False,True,False
784,0,28.0,1,2,23.45,False,True,True,False,True,False,True,False
785,0,25.0,0,0,7.05,False,True,True,False,True,False,True,False
786,0,25.0,0,0,7.25,False,True,True,False,True,False,True,False
787,1,18.0,0,0,7.4958,False,True,False,False,True,True,False,False
788,0,8.0,4,1,29.125,False,True,True,True,False,False,False,False
789,1,1.0,1,2,20.575,False,True,True,False,True,False,False,False
790,0,46.0,0,0,79.2,False,False,True,False,False,False,True,False
791,0,28.0,0,0,7.75,False,True,True,True,False,False,True,False
792,0,16.0,0,0,26.0,True,False,True,False,True,False,True,False
793,0,28.0,8,2,69.55,False,True,False,False,True,True,False,False
794,0,28.0,0,0,30.6958,False,False,True,False,False,False,True,False
795,0,25.0,0,0,7.8958,False,True,True,False,True,False,True,False
796,0,39.0,0,0,13.0,True,False,True,False,True,False,True,False
797,1,49.0,0,0,25.9292,False,False,False,False,True,False,False,True
798,1,31.0,0,0,8.6833,False,True,False,False,True,False,False,True
799,0,30.0,0,0,7.2292,False,True,True,False,False,False,True,False
800,0,30.0,1,1,24.15,False,True,False,False,True,False,False,True
801,0,34.0,0,0,13.0,True,False,True,False,True,False,True,False
802,1,31.0,1,1,26.25,True,False,False,False,True,False,False,True
803,1,11.0,1,2,120.0,False,False,True,False,True,False,False,False
804,1,0.42,0,1,8.5167,False,True,True,False,False,False,False,False
805,1,27.0,0,0,6.975,False,True,True,False,True,False,True,False
806,0,31.0,0,0,7.775,False,True,True,False,True,False,True,False
807,0,39.0,0,0,0.0,False,False,True,False,True,False,True,False
808,0,18.0,0,0,7.775,False,True,False,False,True,True,False,False
809,0,39.0,0,0,13.0,True,False,True,False,True,False,True,False
810,1,33.0,1,0,53.1,False,False,False,False,True,False,False,True
811,0,26.0,0,0,7.8875,False,True,True,False,True,False,True,False
812,0,39.0,0,0,24.15,False,True,True,False,True,False,True,False
813,0,35.0,0,0,10.5,True,False,True,False,True,False,True,False
814,0,6.0,4,2,31.275,False,True,False,False,True,True,False,False
815,0,30.5,0,0,8.05,False,True,True,False,True,False,True,False
816,0,28.0,0,0,0.0,False,False,True,False,True,False,True,False
817,0,23.0,0,0,7.925,False,True,False,False,True,True,False,False
818,0,31.0,1,1,37.0042,True,False,True,False,False,False,True,False
819,0,43.0,0,0,6.45,False,True,True,False,True,False,True,False
820,0,10.0,3,2,27.9,False,True,True,False,True,False,False,False
821,1,52.0,1,1,93.5,False,False,False,False,True,False,False,True
822,1,27.0,0,0,8.6625,False,True,True,False,True,False,True,False
823,0,38.0,0,0,0.0,False,False,True,False,True,False,True,False
824,1,27.0,0,1,12.475,False,True,False,False,True,False,False,True
825,0,2.0,4,1,39.6875,False,True,True,False,True,False,False,False
826,0,28.0,0,0,6.95,False,True,True,True,False,False,True,False
827,0,28.0,0,0,56.4958,False,True,True,False,True,False,True,False
828,1,1.0,0,2,37.0042,True,False,True,False,False,False,False,False
829,1,28.0,0,0,7.75,False,True,True,True,False,False,True,False
830,1,62.0,0,0,80.0,False,False,False,False,False,False,False,True
831,1,15.0,1,0,14.4542,False,True,False,False,False,False,False,True
832,1,0.83,1,1,18.75,True,False,True,False,True,False,False,False
833,0,28.0,0,0,7.2292,False,True,True,False,False,False,True,False
834,0,23.0,0,0,7.8542,False,True,True,False,True,False,True,False
835,0,18.0,0,0,8.3,False,True,True,False,True,False,True,False
836,1,39.0,1,1,83.1583,False,False,False,False,False,True,False,False
837,0,21.0,0,0,8.6625,False,True,True,False,True,False,True,False
838,0,28.0,0,0,8.05,False,True,True,False,True,False,True,False
839,1,32.0,0,0,56.4958,False,True,True,False,True,False,True,False
840,1,28.0,0,0,29.7,False,False,True,False,False,False,True,False
841,0,20.0,0,0,7.925,False,True,True,False,True,False,True,False
842,0,16.0,0,0,10.5,True,False,True,False,True,False,True,False
843,1,30.0,0,0,31.0,False,False,False,False,False,True,False,False
844,0,34.5,0,0,6.4375,False,True,True,False,False,False,True,False
845,0,17.0,0,0,8.6625,False,True,True,False,True,False,True,False
846,0,42.0,0,0,7.55,False,True,True,False,True,False,True,False
847,0,28.0,8,2,69.55,False,True,True,False,True,False,True,False
848,0,35.0,0,0,7.8958,False,True,True,False,False,False,True,False
849,0,28.0,0,1,33.0,True,False,True,False,True,False,True,False
850,1,28.0,1,0,89.1042,False,False,False,False,False,False,False,True
851,0,4.0,4,2,31.275,False,True,True,False,True,False,False,False
852,0,74.0,0,0,7.775,False,True,True,False,True,False,True,False
853,0,9.0,1,1,15.2458,False,True,False,False,False,True,False,False
854,1,16.0,0,1,39.4,False,False,False,False,True,True,False,False
855,0,44.0,1,0,26.0,True,False,False,False,True,False,False,True
856,1,18.0,0,1,9.35,False,True,False,False,True,False,False,True
857,1,45.0,1,1,164.8667,False,False,False,False,True,False,False,True
858,1,51.0,0,0,26.55,False,False,True,False,True,False,True,False
859,1,24.0,0,3,19.2583,False,True,False,False,False,False,False,True
860,0,28.0,0,0,7.2292,False,True,True,False,False,False,True,False
861,0,41.0,2,0,14.1083,False,True,True,False,True,False,True,False
